"","Name","MinYear","MaxYear","MaxCount","SumCount","Perc"
"2147","Orvin",1890,2009,45,1108,0.0406137184115523
"2148","Issac",1880,2014,816,20096,0.0406050955414013
"2149","Janice",1926,1988,47,1158,0.040587219343696
"2150","Cris",1885,2014,115,2836,0.0405500705218618
"2151","Lajuan",1957,2014,42,1037,0.0405014464802314
"2152","Ritchie",1914,2014,153,3779,0.0404869012966393
"2153","Rand",1913,2014,112,2767,0.0404770509577159
"2154","Garren",1938,2014,68,1680,0.0404761904761905
"2155","Sara",1908,2014,50,1236,0.040453074433657
"2156","Kile",1920,2014,42,1039,0.0404234841193455
"2157","Kipp",1944,2014,84,2080,0.0403846153846154
"2158","Tyran",1954,2014,82,2031,0.0403741999015263
"2159","Aren",1925,2014,62,1536,0.0403645833333333
"2160","Deanthony",1968,2014,116,2874,0.0403618649965205
"2161","Wilfrid",1887,2013,57,1413,0.0403397027600849
"2162","Salim",1960,2014,57,1414,0.0403111739745403
"2163","Clint",1880,2014,1274,31605,0.0403100775193798
"2164","Darek",1957,2014,53,1315,0.0403041825095057
"2165","Edgardo",1934,2014,225,5583,0.0403009134873724
"2166","Junior",1882,2014,1591,39480,0.0402988855116515
"2167","Emmit",1882,2014,137,3400,0.0402941176470588
"2168","Domonick",1915,2014,42,1043,0.0402684563758389
"2169","Tait",1967,2014,44,1093,0.040256175663312
"2170","Jonathen",1954,2014,59,1466,0.0402455661664393
"2171","Gorden",1886,2007,82,2038,0.0402355250245339
"2172","Nigel",1929,2014,447,11112,0.0402267818574514
"2173","Franklin",1880,2014,5360,133268,0.0402197076567518
"2174","Scott",1880,2014,30920,769192,0.0401980259805094
"2175","Damon",1880,2014,2456,61129,0.0401773299088812
"2176","Adolf",1880,1990,56,1394,0.0401721664275466
"2177","Zach",1913,2014,86,2142,0.0401493930905696
"2178","Rion",1954,2014,44,1096,0.0401459854014599
"2179","Clell",1884,1988,49,1221,0.0401310401310401
"2180","Jarel",1925,2014,41,1022,0.0401174168297456
"2181","Reed",1881,2014,1087,27116,0.0400870334857649
"2182","Bee",1881,2000,41,1023,0.0400782013685239
"2183","Demetris",1949,2014,99,2471,0.0400647511129098
"2184","Brandon",1914,2014,29618,740842,0.0399788348932701
"2185","Daivd",1938,2000,41,1026,0.0399610136452242
"2186","Lary",1918,2009,63,1577,0.0399492707672796
"2187","Rebecca",1909,2009,84,2103,0.0399429386590585
"2188","Sanjay",1962,2014,90,2254,0.0399290150842946
"2189","Naim",1973,2014,73,1829,0.0399125205030071
"2190","Jethro",1893,2014,101,2531,0.0399051758198341
"2191","Erling",1908,1972,49,1228,0.0399022801302932
"2192","Eunice",1892,1991,47,1178,0.0398981324278438
"2193","Jeremi",1969,2014,59,1479,0.0398918187964841
"2194","Dennis",1880,2014,24553,615611,0.0398839526909038
"2195","Garner",1881,2014,82,2056,0.0398832684824903
"2196","Randon",1945,2014,67,1680,0.0398809523809524
"2197","Robby",1922,2014,411,10307,0.0398758125545746
"2198","Ephraim",1880,2014,226,5685,0.0397537379067722
"2199","Marcello",1912,2014,190,4780,0.0397489539748954
"2200","Samer",1966,2014,53,1334,0.0397301349325337
"2201","Marius",1881,2014,80,2014,0.0397219463753724
"2202","Anil",1959,2014,45,1133,0.0397175639894086
"2203","Christon",1951,2014,42,1058,0.0396975425330813
"2204","Jerrick",1966,2014,73,1839,0.0396954866775421
"2205","Barbara",1913,1993,164,4139,0.0396230973665136
"2206","Virgel",1896,1989,47,1187,0.0395956192080876
"2207","Leandre",1951,2014,55,1391,0.0395398993529835
"2208","Mikey",1922,2014,46,1164,0.0395189003436426
"2209","Son",1884,2013,41,1038,0.0394990366088632
"2210","Jaison",1968,2014,59,1494,0.0394912985274431
"2211","Cordell",1904,2014,387,9802,0.0394817384207305
"2212","Royal",1880,2014,482,12218,0.0394499918153544
"2213","Bishop",1880,2014,189,4791,0.039448966812774
"2214","Deshawn",1964,2014,563,14275,0.0394395796847636
"2215","Patric",1917,2014,118,2993,0.0394253257601069
"2216","Thelma",1896,1968,45,1142,0.0394045534150613
"2217","Elmo",1880,2013,397,10078,0.039392736654098
"2218","Merwin",1892,2008,64,1625,0.0393846153846154
"2219","Rosevelt",1900,1993,121,3073,0.039375203384315
"2220","Kavin",1950,2014,95,2413,0.0393700787401575
"2221","Ryon",1962,2014,72,1829,0.0393657736468015
"2222","Alexandre",1915,2014,173,4395,0.0393629124004551
"2223","Joan",1903,2014,221,5617,0.0393448460032046
"2224","Windell",1914,2010,117,2975,0.039327731092437
"2225","Kelton",1914,2014,226,5749,0.0393111845538354
"2226","Montez",1953,2014,110,2799,0.0392997499106824
"2227","Zak",1965,2014,50,1273,0.0392772977219167
"2228","Cynthia",1933,2003,77,1961,0.0392656807751147
"2229","Chalmer",1881,2000,56,1427,0.0392431674842327
"2230","Paolo",1910,2014,119,3035,0.0392092257001647
"2231","Christan",1959,2014,55,1403,0.0392017106200998
"2232","Verlyn",1914,1997,56,1430,0.0391608391608392
"2233","Stefan",1910,2014,719,18363,0.0391548221968088
"2234","Melford",1904,1982,46,1175,0.0391489361702128
"2235","Terran",1945,2014,51,1304,0.0391104294478528
"2236","Morton",1880,2011,481,12301,0.039102511990895
"2237","Vergil",1886,2014,71,1816,0.0390969162995595
"2238","Tad",1912,2014,265,6781,0.0390797817431057
"2239","Lyn",1896,1994,61,1561,0.0390775144138373
"2240","Joshuah",1969,2014,106,2713,0.0390711389605603
"2241","Rashard",1974,2014,97,2483,0.0390656463954893
"2242","Shayne",1950,2014,399,10220,0.039041095890411
"2243","Marko",1892,2014,138,3535,0.039038189533239
"2244","Jerron",1960,2014,62,1589,0.039018250471995
"2245","Kenny",1908,2014,1941,49788,0.0389852976620872
"2246","Sandra",1933,2004,105,2694,0.0389755011135857
"2247","Kamal",1946,2014,97,2489,0.0389714744877461
"2248","Thai",1975,2014,43,1104,0.0389492753623188
"2249","Geoffery",1942,2013,59,1515,0.0389438943894389
"2250","Demetric",1958,2014,78,2003,0.0389415876185721
"2251","Gilmer",1907,2014,44,1130,0.0389380530973451
"2252","Lane",1881,2014,1291,33172,0.0389183648860485
"2253","Fabian",1882,2014,1396,35876,0.0389118073363809
"2254","Ramel",1967,2014,54,1388,0.0389048991354467
"2255","Hazen",1896,2014,61,1569,0.0388782664117272
"2256","Miller",1880,2014,247,6360,0.0388364779874214
"2257","Vic",1899,2014,80,2060,0.0388349514563107
"2258","Kennan",1952,2014,41,1056,0.0388257575757576
"2259","Shea",1954,2014,280,7218,0.0387919091160986
"2260","Andra",1947,2014,99,2553,0.0387779083431257
"2261","Travis",1880,2014,11521,297369,0.0387431104116434
"2262","Jamall",1969,2014,55,1420,0.0387323943661972
"2263","Yuri",1961,2014,61,1575,0.0387301587301587
"2264","Darick",1957,2014,47,1214,0.0387149917627677
"2265","Christofer",1951,2014,136,3513,0.0387133504127526
"2266","Rodriquez",1955,2014,57,1473,0.0386965376782077
"2267","Demarco",1955,2014,194,5015,0.0386839481555334
"2268","Sherrill",1912,1991,74,1915,0.0386422976501305
"2269","Dick",1880,2005,1131,29270,0.0386402459856508
"2270","Egbert",1880,2012,47,1217,0.0386195562859491
"2271","Waleed",1967,2014,57,1476,0.0386178861788618
"2272","Antwon",1958,2014,228,5906,0.03860480866915
"2273","Sedrick",1933,2014,129,3344,0.0385765550239234
"2274","Donta",1964,2014,141,3656,0.0385667396061269
"2275","Bryn",1947,2014,45,1167,0.038560411311054
"2276","Bruce",1880,2014,14651,380027,0.0385525238996177
"2277","Tyson",1912,2014,1488,38597,0.0385522190843848
"2278","Wally",1910,2014,185,4799,0.0385496978537195
"2279","Courtney",1884,2014,860,22314,0.0385408263870216
"2280","Nicky",1917,2014,282,7322,0.0385140671947555
"2281","Skye",1957,2014,86,2233,0.038513210927004
"2282","Rayvon",1919,2014,68,1766,0.0385050962627407
"2283","Juvenal",1922,2014,44,1143,0.0384951881014873
"2284","Jacobo",1910,2014,98,2549,0.0384464495880738
"2285","Normand",1911,2001,224,5828,0.0384351407000686
"2286","Orval",1880,1995,304,7913,0.0384177935043599
"2287","Jerrett",1967,2014,45,1172,0.0383959044368601
"2288","Wes",1880,2014,156,4063,0.0383952744277627
"2289","Arik",1965,2014,81,2110,0.0383886255924171
"2290","Torrance",1940,2014,128,3335,0.0383808095952024
"2291","Arin",1961,2014,57,1486,0.0383580080753701
"2292","Jake",1880,2014,4469,116637,0.038315457359157
"2293","Mathieu",1955,2014,77,2010,0.0383084577114428
"2294","Martinez",1941,2014,41,1071,0.03828197945845
"2295","Doris",1892,1989,124,3240,0.0382716049382716
"2296","Jarvis",1882,2014,634,16590,0.0382157926461724
"2297","Iver",1884,2014,40,1047,0.0382043935052531
"2298","Susan",1897,2014,97,2540,0.0381889763779528
"2299","Derik",1952,2014,198,5185,0.0381870781099325
"2300","Gentry",1884,2014,112,2934,0.038173142467621
"2301","Kelly",1880,2014,3099,81215,0.0381579757433972
"2302","Nunzio",1909,2013,67,1756,0.0381548974943052
"2303","Joseluis",1951,2014,142,3726,0.0381105743424584
"2304","Dmitri",1955,2014,69,1811,0.0381004969630039
"2305","Derwin",1916,2014,141,3701,0.0380978114023237
"2306","Leobardo",1920,2014,93,2442,0.0380835380835381
"2307","Kent",1885,2014,2585,67905,0.0380678889625212
"2308","Brown",1881,2013,55,1446,0.0380359612724758
"2309","Casey",1888,2014,4130,108595,0.0380312169068557
"2310","Rey",1915,2014,247,6495,0.0380292532717475
"2311","Antuan",1967,2014,47,1236,0.0380258899676375
"2312","Amin",1965,2014,93,2446,0.0380212591986917
"2313","Rashon",1970,2014,66,1736,0.0380184331797235
"2314","Kenney",1899,2013,94,2474,0.0379951495553759
"2315","Durand",1913,2014,40,1053,0.0379867046533713
"2316","Kirk",1880,2014,2556,67321,0.0379673504552814
"2317","Sky",1953,2014,119,3137,0.0379343321644884
"2318","Jared",1881,2014,7460,196661,0.0379332963831161
"2319","Hoyle",1907,1977,38,1002,0.0379241516966068
"2320","Theodor",1884,2014,54,1424,0.0379213483146067
"2321","Decarlos",1964,2014,43,1135,0.0378854625550661
"2322","Kennedy",1912,2014,230,6072,0.0378787878787879
"2323","Sandro",1958,2014,58,1532,0.0378590078328982
"2324","Jamell",1971,2014,74,1955,0.0378516624040921
"2325","Farley",1884,2011,40,1058,0.0378071833648393
"2326","Shay",1932,2014,154,4075,0.0377914110429448
"2327","Nicolas",1882,2014,3001,79414,0.0377893066713678
"2328","Cristobal",1908,2014,249,6594,0.037761601455869
"2329","Sherrod",1916,2014,71,1881,0.037745879851143
"2330","Truman",1880,2014,540,14323,0.0377015988270614
"2331","Rayshawn",1969,2014,132,3505,0.037660485021398
"2332","Jamon",1964,2014,94,2498,0.0376301040832666
"2333","Christoper",1950,2014,117,3112,0.0375964010282776
"2334","Neftali",1953,2014,70,1862,0.037593984962406
"2335","Tavis",1963,2014,79,2103,0.0375653827864955
"2336","Djuan",1960,2014,53,1411,0.03756201275691
"2337","Kerwin",1913,2014,89,2370,0.0375527426160338
"2338","Joshua",1880,2014,44089,1174787,0.0375293563854554
"2339","Quinten",1913,2014,256,6822,0.0375256523013779
"2340","Americo",1904,2013,106,2829,0.0374690703428773
"2341","Willard",1880,2014,2889,77140,0.0374513870884107
"2342","Charleston",1914,2014,71,1896,0.0374472573839662
"2343","Julie",1912,2004,57,1523,0.0374261326329613
"2344","Pat",1880,2014,1000,26730,0.0374111485222596
"2345","Vladimir",1913,2014,179,4789,0.0373773230319482
"2346","Delvin",1914,2014,186,4978,0.0373644033748493
"2347","Adrian",1880,2014,7921,212034,0.0373572162954998
"2348","Cesar",1915,2014,2536,67925,0.0373352962826647
"2349","Delos",1880,1990,49,1313,0.0373191165270373
"2350","Kristofer",1945,2014,349,9354,0.0373102416078683
"2351","Derek",1924,2014,8363,224250,0.0372931995540691
"2352","Montrell",1967,2014,131,3513,0.0372900654711073
"2353","Leighton",1893,2014,240,6445,0.0372381691233514
"2354","Jim",1880,2014,5684,152704,0.0372223386420788
"2355","Laurel",1887,1993,69,1854,0.0372168284789644
"2356","Damion",1957,2014,579,15577,0.0371701868138923
"2357","Kurt",1894,2014,3156,84909,0.0371692046779493
"2358","Barrington",1928,2014,43,1157,0.0371650821089023
"2359","Fay",1880,1976,153,4117,0.0371629827544328
"2360","Gladys",1895,1991,38,1023,0.0371456500488759
"2361","Rustin",1949,2014,87,2343,0.0371318822023047
"2362","Bjorn",1925,2014,88,2370,0.0371308016877637
"2363","Stevie",1919,2014,447,12041,0.0371231625280292
"2364","Kris",1937,2014,512,13792,0.037122969837587
"2365","Randolph",1880,2014,1822,49102,0.0371064315099181
"2366","Zacharia",1971,2014,57,1537,0.037085230969421
"2367","Edric",1914,2014,39,1052,0.0370722433460076
"2368","Terry",1880,2014,15616,421383,0.0370589226428214
"2369","Blake",1883,2014,6026,162620,0.0370557127044644
"2370","Rico",1915,2014,319,8610,0.0370499419279907
"2371","Drue",1915,2014,38,1026,0.037037037037037
"2372","Lamarcus",1967,2014,99,2674,0.0370231862378459
"2373","Toby",1882,2014,1191,32215,0.0369703554244917
"2374","Aric",1946,2014,265,7168,0.0369698660714286
"2375","Perry",1880,2014,2749,74434,0.0369320471827391
"2376","Walden",1908,2014,39,1056,0.0369318181818182
"2377","Michiel",1915,2006,38,1029,0.0369290573372206
"2378","Yusef",1962,2014,88,2384,0.0369127516778524
"2379","Alfonse",1906,1998,51,1382,0.0369030390738061
"2380","Luiz",1915,2014,112,3036,0.0368906455862978
"2381","Monty",1900,2014,540,14641,0.0368827265897138
"2382","Domonic",1914,2014,99,2685,0.0368715083798883
"2383","Giacomo",1912,2014,56,1519,0.0368663594470046
"2384","Jerard",1920,2014,37,1004,0.0368525896414343
"2385","Virginia",1895,1991,74,2009,0.0368342458934793
"2386","Cliffton",1912,2014,67,1819,0.0368334249587686
"2387","Nikolaos",1962,2014,57,1548,0.0368217054263566
"2388","Jeanpierre",1956,2014,37,1005,0.03681592039801
"2389","Carmel",1906,2014,49,1331,0.0368144252441773
"2390","Moises",1893,2014,912,24773,0.0368142736043273
"2391","Florian",1886,2014,125,3397,0.0367971739770386
"2392","Elvis",1881,2014,597,16237,0.0367678758391328
"2393","Arron",1900,2014,286,7781,0.0367562010024418
"2394","Esteban",1891,2014,1022,27806,0.0367546572682155
"2395","Jade",1947,2014,193,5254,0.0367339170156072
"2396","Erick",1883,2014,2432,66247,0.0367110963515329
"2397","Cortez",1882,2014,346,9431,0.0366875198812427
"2398","Estel",1893,1981,87,2372,0.0366779089376054
"2399","Conan",1923,2014,63,1718,0.0366705471478463
"2400","Almon",1880,2006,59,1609,0.0366687383467993
"2401","Dathan",1954,2014,53,1446,0.0366528354080221
"2402","Barry",1883,2014,6581,179753,0.036611350019193
"2403","Johnmichael",1969,2014,72,1968,0.0365853658536585
"2404","Gustavo",1911,2014,1290,35265,0.0365801786473841
"2405","Nyle",1914,2014,54,1478,0.0365358592692828
"2406","Jeffry",1919,2014,553,15137,0.0365329986126709
"2407","Gerry",1904,2014,524,14344,0.0365309537088678
"2408","Jeron",1940,2014,79,2163,0.0365233472029589
"2409","Trevis",1940,2014,63,1725,0.0365217391304348
"2410","Malcom",1880,2014,186,5094,0.0365135453474676
"2411","Demetrious",1947,2014,59,1616,0.036509900990099
"2412","Alejandro",1885,2014,4554,124798,0.036490969406561
"2413","Nicolo",1914,2014,42,1151,0.0364900086880973
"2414","Nathanial",1880,2014,371,10170,0.0364798426745329
"2415","Demetrice",1956,2014,58,1590,0.0364779874213836
"2416","Emilio",1882,2014,1270,34833,0.0364596790399908
"2417","Sloan",1885,2014,74,2031,0.0364352535696701
"2418","Randall",1880,2014,7164,196671,0.0364263160303248
"2419","Tom",1880,2014,5063,138994,0.0364260327783933
"2420","Asa",1880,2014,531,14582,0.0364147579207242
"2421","Gamaliel",1921,2014,56,1538,0.0364109232769831
"2422","Albin",1880,2014,157,4312,0.0364100185528757
"2423","Verle",1906,1978,64,1758,0.0364050056882821
"2424","Gayle",1898,1989,180,4949,0.0363709840371792
"2425","Marc",1901,2014,5015,137923,0.0363608680205622
"2426","Marlon",1914,2014,1028,28275,0.0363572060123784
"2427","Tye",1930,2014,169,4651,0.0363362717695119
"2428","Derreck",1955,2014,48,1321,0.036336109008327
"2429","Delmas",1906,2003,82,2257,0.0363314133805937
"2430","Eber",1880,2014,41,1129,0.0363153232949513
"2431","Edna",1881,1974,38,1047,0.0362941738299905
"2432","Mendel",1912,2014,74,2039,0.0362923001471309
"2433","Preston",1880,2014,3788,104389,0.036287348283823
"2434","Barret",1960,2014,39,1075,0.0362790697674419
"2435","Johnathan",1881,2014,3246,89518,0.0362608637369021
"2436","Randi",1949,2014,41,1131,0.0362511052166225
"2437","Adelbert",1880,1995,86,2373,0.0362410450906026
"2438","Demar",1915,2014,39,1077,0.0362116991643454
"2439","Walt",1893,2014,81,2237,0.0362092087617345
"2440","Yves",1916,2014,37,1022,0.0362035225048924
"2441","Hal",1880,2014,597,16493,0.0361971745589038
"2442","Cy",1902,2014,117,3234,0.036178107606679
"2443","Hassan",1923,2014,308,8514,0.0361757105943152
"2444","Ioannis",1964,2014,39,1079,0.036144578313253
"2445","Addison",1880,2014,445,12312,0.036143599740091
"2446","Ewing",1882,2014,43,1190,0.0361344537815126
"2447","Aloysius",1880,2014,199,5512,0.0361030478955007
"2448","Aris",1916,2014,62,1718,0.0360884749708964
"2449","Ramone",1956,2014,79,2190,0.0360730593607306
"2450","Arno",1888,2014,55,1525,0.0360655737704918
"2451","Rian",1948,2014,140,3882,0.0360638845955693
"2452","Damone",1959,2014,42,1165,0.0360515021459227
"2453","Panagiotis",1963,2014,40,1110,0.036036036036036
"2454","Robyn",1940,2014,42,1166,0.0360205831903945
"2455","Madison",1880,2014,269,7470,0.0360107095046854
"2456","Jones",1880,2014,112,3112,0.0359897172236504
"2457","Bryant",1880,2014,1735,48209,0.0359891306602502
"2458","Adolph",1880,2014,673,18704,0.0359816082121471
"2459","Gray",1885,2014,126,3502,0.0359794403198173
"2460","Craig",1881,2014,10717,297900,0.0359751594494797
"2461","Jahmal",1969,2014,41,1140,0.0359649122807018
"2462","Valente",1916,2014,58,1614,0.0359355638166047
"2463","Antwoine",1958,2014,36,1003,0.0358923230309073
"2464","Kendric",1966,2014,72,2007,0.0358744394618834
"2465","Maury",1889,2014,87,2427,0.0358467243510507
"2466","Kraig",1939,2014,212,5915,0.0358410819949282
"2467","Hobart",1885,2013,136,3796,0.035827186512118
"2468","Reginal",1914,2013,92,2568,0.0358255451713396
"2469","Diana",1926,2008,46,1285,0.0357976653696498
"2470","Newman",1882,2012,67,1873,0.0357714895888948
"2471","Leron",1918,2014,59,1651,0.0357359176256814
"2472","Isiah",1880,2014,822,23005,0.0357313627472289
"2473","Jairus",1933,2014,76,2127,0.0357310766337565
"2474","Rocky",1913,2014,911,25503,0.0357212876916441
"2475","Omar",1880,2014,3213,89955,0.0357178589294647
"2476","Shaw",1914,2014,36,1009,0.0356788899900892
"2477","Verner",1881,2000,70,1962,0.035677879714577
"2478","Jefferey",1943,2014,141,3953,0.0356691120667847
"2479","Brock",1914,2014,1376,38581,0.0356652238148311
"2480","Kurtis",1934,2014,624,17501,0.0356551054225473
"2481","Ronney",1931,2014,53,1487,0.0356422326832549
"2482","Jc",1913,2014,57,1600,0.035625
"2483","Jan",1902,2014,769,21599,0.0356035001620445
"2484","Jovon",1972,2014,88,2472,0.0355987055016181
"2485","Ky",1950,2014,42,1180,0.0355932203389831
"2486","Desmond",1904,2014,1067,29987,0.0355820855704138
"2487","Athanasios",1959,2014,38,1068,0.0355805243445693
"2488","Zachariah",1880,2014,874,24568,0.0355747313578639
"2489","Mickey",1898,2014,945,26564,0.0355744616774582
"2490","Bernice",1883,1993,121,3402,0.0355673133450911
"2491","Aundre",1952,2014,42,1181,0.0355630821337849
"2492","Jobe",1882,2014,41,1153,0.0355594102341717
"2493","Laine",1951,2014,49,1378,0.0355587808417997
"2494","Hulon",1910,1981,40,1125,0.0355555555555556
"2495","Bradlee",1947,2014,107,3010,0.0355481727574751
"2496","Irving",1880,2014,1534,43154,0.0355471103489827
"2497","Beecher",1884,2008,36,1013,0.035538005923001
"2498","Herbert",1880,2014,8068,227498,0.0354640480355871
"2499","Dontay",1971,2014,78,2200,0.0354545454545455
"2500","Brannon",1934,2014,158,4458,0.0354419021982952
"2501","Jeb",1944,2014,84,2371,0.0354280894137495
"2502","Gill",1884,2006,43,1214,0.0354200988467875
"2503","Donavan",1919,2014,270,7624,0.035414480587618
"2504","Erin",1915,2014,321,9071,0.0353874986219821
"2505","Israel",1880,2014,1934,54663,0.0353804218575636
"2506","Randel",1914,2013,128,3619,0.0353688864327162
"2507","Andres",1880,2014,2718,76851,0.0353671390092517
"2508","Milburn",1884,1985,79,2234,0.0353625783348254
"2509","Norval",1880,1981,84,2376,0.0353535353535354
"2510","Ansel",1882,2014,108,3055,0.0353518821603928
"2511","Alphonse",1880,2014,357,10099,0.0353500346568967
"2512","Trent",1916,2014,1719,48632,0.0353470965619345
"2513","Dedrick",1920,2014,147,4159,0.03534503486415
"2514","Oral",1880,2003,99,2801,0.035344519814352
"2515","Tex",1890,2014,67,1896,0.035337552742616
"2516","Merton",1880,1995,150,4246,0.0353273669335845
"2517","Wilburt",1903,1987,39,1104,0.0353260869565217
"2518","Roswell",1880,2012,48,1359,0.0353200883002208
"2519","Arun",1966,2014,44,1246,0.0353130016051364
"2520","Kary",1917,2005,50,1416,0.0353107344632768
"2521","Bartley",1886,2009,68,1926,0.0353063343717549
"2522","Dane",1898,2014,1068,30252,0.0353034510115034
"2523","Lashawn",1965,2014,105,2983,0.0351994636272209
"2524","Jerrell",1914,2014,241,6847,0.0351978968891485
"2525","Ammon",1881,2014,129,3666,0.0351882160392799
"2526","Chalmers",1880,2006,38,1081,0.0351526364477336
"2527","Franky",1925,2014,94,2676,0.0351270553064275
"2528","Khristopher",1964,2014,72,2050,0.0351219512195122
"2529","Rayburn",1908,2014,91,2594,0.0350809560524287
"2530","Dan",1880,2014,3698,105508,0.035049474921333
"2531","Augustus",1880,2014,499,14249,0.0350200014036073
"2532","Urban",1880,2014,104,2971,0.0350050488051161
"2533","Stefano",1914,2014,88,2515,0.0349900596421471
"2534","Mervyn",1905,2002,55,1572,0.0349872773536896
"2535","Eliot",1905,2014,216,6174,0.0349854227405248
"2536","Gabe",1880,2014,125,3573,0.0349846067730199
"2537","Arvel",1894,2006,77,2201,0.0349840981372104
"2538","Dorian",1915,2014,641,18330,0.0349699945444626
"2539","Kedrick",1927,2014,71,2031,0.034958148695224
"2540","Donna",1924,1993,78,2232,0.0349462365591398
"2541","Myrl",1896,1972,44,1260,0.0349206349206349
"2542","Jamel",1950,2014,361,10346,0.0348927121592886
"2543","Cyrus",1880,2014,659,18888,0.0348898771706904
"2544","Herb",1884,1993,70,2008,0.0348605577689243
"2545","Paris",1881,2014,296,8492,0.0348563353744701
"2546","Daneil",1925,2014,42,1206,0.0348258706467662
"2547","Estevan",1885,2014,282,8098,0.0348234131884416
"2548","Parris",1917,2014,63,1810,0.0348066298342541
"2549","Hillard",1880,2002,82,2356,0.034804753820034
"2550","Anand",1966,2014,56,1610,0.0347826086956522
"2551","Enoch",1880,2014,331,9525,0.034750656167979
"2552","Kathryn",1898,2009,38,1094,0.0347349177330896
"2553","Antwan",1958,2014,403,11614,0.0346995006027209
"2554","Ballard",1880,2001,40,1153,0.0346921075455334
"2555","Jed",1913,2014,281,8100,0.0346913580246914
"2556","Eduardo",1890,2014,3417,98514,0.0346854254217675
"2557","Byran",1921,2014,48,1384,0.0346820809248555
"2558","Wallace",1880,2014,2801,80771,0.0346782879994057
"2559","Marian",1881,2008,46,1327,0.0346646571213263
"2560","Gerardo",1906,2014,1701,49074,0.0346619391123609
"2561","Quan",1969,2014,43,1241,0.0346494762288477
"2562","Ewell",1882,1982,71,2050,0.0346341463414634
"2563","Jacqueline",1923,2008,48,1386,0.0346320346320346
"2564","Vijay",1965,2014,49,1415,0.0346289752650177
"2565","Dorris",1897,1977,58,1675,0.0346268656716418
"2566","Kristian",1942,2014,614,17742,0.0346071468831022
"2567","Shan",1944,2014,73,2110,0.0345971563981043
"2568","Dwight",1880,2014,2688,77733,0.034579908147119
"2569","Roddy",1914,2014,86,2487,0.0345798150381986
"2570","Duncan",1880,2014,644,18631,0.0345660458375825
"2571","Jeffrey",1885,2014,33531,970232,0.0345597753939264
"2572","Daris",1915,2014,37,1071,0.034547152194211
"2573","Kimball",1914,2014,65,1882,0.0345377258235919
"2574","Linn",1882,1989,50,1448,0.0345303867403315
"2575","Jessee",1880,2014,55,1593,0.034526051475204
"2576","Rory",1933,2014,804,23292,0.0345182895414735
"2577","Estill",1883,1993,43,1246,0.0345104333868379
"2578","German",1882,2014,304,8809,0.0345101600635713
"2579","Jeanpaul",1957,2014,56,1624,0.0344827586206897
"2580","Haskel",1907,2001,40,1160,0.0344827586206897
"2581","Cliff",1880,2014,309,8965,0.0344673731176799
"2582","Richie",1919,2014,220,6383,0.0344665517781607
"2583","Rolla",1880,1964,45,1306,0.0344563552833078
"2584","Shain",1963,2014,40,1161,0.0344530577088717
"2585","Oris",1891,1997,57,1655,0.0344410876132931
"2586","Norma",1908,1993,44,1278,0.0344287949921753
"2587","Baron",1912,2014,196,5696,0.0344101123595506
"2588","Hasan",1958,2014,128,3720,0.0344086021505376
"2589","Micky",1933,2014,84,2442,0.0343980343980344
"2590","Akira",1913,2014,54,1570,0.0343949044585987
"2591","Quenton",1917,2014,102,2971,0.0343318747896331
"2592","Smith",1880,2014,137,3996,0.0342842842842843
"2593","Antione",1953,2014,158,4609,0.0342807550444782
"2594","Kawika",1968,2014,35,1021,0.0342801175318315
"2595","Tarek",1962,2014,64,1867,0.034279592929834
"2596","Eriberto",1921,2014,79,2306,0.0342584562012142
"2597","Taron",1963,2014,78,2277,0.0342555994729908
"2598","Derald",1914,2000,75,2190,0.0342465753424658
"2599","Courtland",1886,2014,119,3475,0.0342446043165468
"2600","Elmer",1880,2014,4373,127729,0.0342365476908141
"2601","Orville",1880,2014,1195,34908,0.0342328406096024
"2602","Claire",1885,2009,75,2193,0.0341997264021888
"2603","Tobin",1941,2014,161,4708,0.034197111299915
"2604","Marvis",1915,2014,37,1082,0.0341959334565619
"2605","Brodrick",1956,2014,56,1638,0.0341880341880342
"2606","Kristen",1947,2014,71,2077,0.0341839191141069
"2607","Verl",1895,1987,86,2516,0.034181240063593
"2608","Guss",1880,1982,39,1141,0.0341805433829974
"2609","Jasson",1969,2014,38,1112,0.0341726618705036
"2610","Lynden",1915,2014,41,1200,0.0341666666666667
"2611","Judd",1880,2014,158,4627,0.0341473957207694
"2612","Cortland",1913,2014,62,1818,0.0341034103410341
"2613","Cedrick",1951,2014,200,5867,0.0340889722174876
"2614","Lynn",1880,2014,1779,52197,0.0340824185298006
"2615","Jayme",1945,2014,125,3669,0.0340692286726628
"2616","Terron",1946,2014,79,2319,0.0340664079344545
"2617","Eliazar",1925,2014,57,1674,0.0340501792114695
"2618","Hanson",1883,2014,47,1381,0.0340333091962346
"2619","Robie",1892,2011,40,1176,0.0340136054421769
"2620","Dwain",1913,2014,255,7508,0.0339637719765583
"2621","Donny",1927,2014,426,12543,0.0339631667065295
"2622","Del",1909,2014,142,4181,0.0339631667065295
"2623","Lonny",1920,2014,214,6302,0.0339574738178356
"2624","Brenda",1939,2007,72,2121,0.0339462517680339
"2625","Doyal",1912,1989,39,1149,0.0339425587467363
"2626","Natale",1906,2014,39,1149,0.0339425587467363
"2627","Melville",1880,1981,77,2269,0.0339356544733363
"2628","Dana",1880,2014,1797,52964,0.0339287062910656
"2629","Phil",1880,2014,675,19903,0.0339144852534794
"2630","Ludwig",1880,2014,88,2596,0.0338983050847458
