"","Name","MinYear","MaxYear","MaxCount","SumCount","Perc"
"3430","Kalena",1962,2014,91,1981,0.0459363957597173
"3431","Karren",1920,2010,100,2177,0.0459347726228755
"3432","Gaylene",1931,1995,118,2569,0.0459322693655119
"3433","Stacee",1954,2013,75,1633,0.0459277403551745
"3434","Alejandra",1900,2014,2185,47579,0.0459236217659051
"3435","Shae",1951,2014,227,4943,0.0459235282217277
"3436","Dalia",1913,2014,515,11216,0.045916547788873
"3437","Shanti",1966,2014,77,1677,0.0459153249850924
"3438","Deangela",1959,2014,55,1198,0.0459098497495826
"3439","Tatiana",1915,2014,1465,31920,0.0458959899749373
"3440","Malena",1886,2014,146,3182,0.0458830923947203
"3441","Teresa",1880,2014,18903,412034,0.0458772819718761
"3442","Myrl",1887,1956,84,1831,0.0458765701802294
"3443","Margueritte",1888,1986,56,1221,0.0458640458640459
"3444","Teanna",1961,2014,102,2224,0.045863309352518
"3445","Lauren",1924,2014,21063,459439,0.0458450414527282
"3446","Kiyana",1974,2014,61,1331,0.0458302028549962
"3447","Kimmy",1956,2014,46,1004,0.0458167330677291
"3448","Lamia",1968,2014,50,1092,0.0457875457875458
"3449","Shirleen",1925,2006,82,1791,0.045784477945282
"3450","Marisa",1934,2014,2198,48012,0.0457802216112638
"3451","Carley",1921,2014,712,15568,0.0457348406988695
"3452","Margaux",1975,2014,98,2143,0.0457302846476902
"3453","Kadie",1975,2014,112,2450,0.0457142857142857
"3454","Deandrea",1959,2014,100,2188,0.0457038391224863
"3455","Nanette",1892,2014,769,16827,0.0457003625126285
"3456","Taira",1965,2012,46,1007,0.0456802383316783
"3457","Carolann",1932,2014,254,5564,0.0456506110711718
"3458","Kassie",1919,2014,294,6441,0.0456450861667443
"3459","Troy",1896,2014,119,2608,0.0456288343558282
"3460","Danni",1948,2014,86,1885,0.0456233421750663
"3461","Nneka",1970,2014,53,1162,0.0456110154905336
"3462","Janessa",1954,2014,554,12151,0.04559295531232
"3463","Sharmaine",1949,2012,76,1667,0.0455908818236353
"3464","Saundra",1925,2014,813,17833,0.0455896371894802
"3465","Kalen",1952,2014,64,1404,0.0455840455840456
"3466","Christopher",1938,2014,430,9435,0.0455749867514573
"3467","Deloise",1916,1979,86,1887,0.0455749867514573
"3468","Patrina",1915,2005,94,2063,0.0455647115850703
"3469","Londa",1916,1995,76,1669,0.0455362492510485
"3470","Kerry",1920,2014,2206,48452,0.0455295963014943
"3471","Maile",1919,2014,154,3383,0.0455217262784511
"3472","Unique",1972,2014,290,6371,0.0455187568670538
"3473","Angle",1945,2013,52,1143,0.0454943132108486
"3474","Marla",1912,2014,1726,37946,0.0454856901913245
"3475","Jenna",1915,2014,6433,141435,0.0454837911408067
"3476","Vikki",1939,2011,295,6487,0.0454755665176507
"3477","Taisha",1966,2014,123,2705,0.0454713493530499
"3478","Alea",1961,2014,156,3431,0.0454677936461673
"3479","Diann",1924,2014,557,12251,0.0454656762713248
"3480","Drema",1921,2000,112,2464,0.0454545454545455
"3481","Josey",1915,2014,106,2332,0.0454545454545455
"3482","Craig",1918,1996,46,1012,0.0454545454545455
"3483","Laronda",1952,2010,104,2289,0.0454346876365225
"3484","Melissa",1880,2014,34049,749449,0.0454320440750471
"3485","Kandace",1945,2014,279,6142,0.0454249430153045
"3486","Dann",1937,2000,52,1145,0.0454148471615721
"3487","Mercy",1881,2014,307,6760,0.045414201183432
"3488","Donya",1934,2014,100,2202,0.0454132606721163
"3489","Tonita",1911,1999,50,1101,0.0454132606721163
"3490","Bethani",1967,2014,46,1013,0.0454096742349457
"3491","Diedra",1944,2004,87,1916,0.0454070981210856
"3492","Lasandra",1947,2009,69,1520,0.0453947368421053
"3493","Saira",1967,2014,121,2666,0.0453863465866467
"3494","Jasmin",1952,2014,1942,42791,0.0453833750087635
"3495","Aleida",1918,2014,65,1433,0.0453593859036985
"3496","Georganne",1916,1995,57,1257,0.045346062052506
"3497","Janai",1960,2014,113,2492,0.0453451043338684
"3498","Lynell",1914,2008,89,1963,0.0453387671930718
"3499","Catrina",1950,2014,454,10018,0.0453184268317029
"3500","Desarae",1968,2014,79,1744,0.0452981651376147
"3501","Isaura",1916,2014,62,1369,0.0452885317750183
"3502","Adriane",1936,2014,274,6051,0.0452817716079987
"3503","Dionna",1951,2014,163,3601,0.0452652041099695
"3504","Celena",1890,2014,202,4464,0.0452508960573477
"3505","Camillia",1932,2014,59,1304,0.0452453987730061
"3506","Deeann",1937,2008,133,2940,0.0452380952380952
"3507","Anette",1911,2014,113,2499,0.045218087234894
"3508","Pennie",1882,2014,258,5707,0.0452076397406694
"3509","Madelyne",1911,2014,129,2854,0.0451997196916608
"3510","Zakiya",1972,2014,129,2854,0.0451997196916608
"3511","Amberlyn",1975,2014,62,1373,0.045156591405681
"3512","Jazmine",1971,2014,1525,33772,0.0451557503257136
"3513","Candis",1889,2012,233,5161,0.0451462894787832
"3514","Korina",1961,2014,107,2371,0.0451286377056094
"3515","Shaylyn",1976,2014,88,1950,0.0451282051282051
"3516","Alia",1915,2014,384,8512,0.0451127819548872
"3517","Karyl",1923,1997,95,2106,0.0451092117758784
"3518","Delisa",1951,2014,145,3215,0.0451010886469673
"3519","Wenona",1907,2008,52,1153,0.0450997398091934
"3520","Latricia",1933,2012,253,5611,0.0450900017822135
"3521","Jo",1881,2014,8056,178668,0.0450892157521213
"3522","Roxy",1882,2014,145,3216,0.0450870646766169
"3523","Magnolia",1880,2014,330,7320,0.0450819672131148
"3524","Gabriela",1903,2014,3360,74536,0.0450788880540947
"3525","Elfrieda",1882,1959,67,1487,0.0450571620712845
"3526","Keona",1973,2014,135,2997,0.045045045045045
"3527","Christi",1940,2014,938,20831,0.0450290432528443
"3528","Bibiana",1920,2014,56,1244,0.045016077170418
"3529","Keeley",1957,2014,253,5623,0.0449937755646452
"3530","Michaelle",1942,2013,62,1378,0.0449927431059507
"3531","Mariel",1914,2014,268,5957,0.0449890884673493
"3532","Aziza",1973,2014,61,1356,0.0449852507374631
"3533","Diane",1898,2014,23288,517684,0.0449849715270319
"3534","Angelic",1953,2014,165,3668,0.0449836423118866
"3535","Lashawna",1965,2014,80,1779,0.0449690837549185
"3536","Talia",1960,2014,1006,22380,0.0449508489722967
"3537","Marykate",1958,2014,85,1891,0.0449497620306716
"3538","Concha",1903,1984,76,1691,0.0449438202247191
"3539","Billye",1907,2003,151,3360,0.0449404761904762
"3540","Luci",1937,2014,95,2114,0.0449385052034059
"3541","Ragan",1963,2014,78,1736,0.0449308755760369
"3542","Marolyn",1919,1969,62,1380,0.0449275362318841
"3543","Vannesa",1955,2014,54,1202,0.0449251247920133
"3544","Alvera",1891,2008,113,2516,0.044912559618442
"3545","Hildegard",1888,2014,81,1804,0.04490022172949
"3546","Beckie",1882,2014,128,2851,0.0448965275341985
"3547","Talya",1961,2014,102,2272,0.0448943661971831
"3548","Malaika",1968,2014,86,1916,0.0448851774530271
"3549","Trisha",1934,2014,1776,39573,0.0448790842240922
"3550","Faith",1880,2014,5592,124623,0.0448713319371224
"3551","Tavia",1944,2014,104,2318,0.0448662640207075
"3552","Gabriel",1910,2014,293,6536,0.044828641370869
"3553","Malisa",1885,2013,104,2320,0.0448275862068966
"3554","Cristal",1947,2014,679,15150,0.0448184818481848
"3555","Tirzah",1899,2014,67,1495,0.0448160535117057
"3556","Alisha",1948,2014,2436,54365,0.0448082405959717
"3557","Marygrace",1915,2014,74,1652,0.0447941888619855
"3558","Ivon",1912,2014,51,1139,0.0447761194029851
"3559","Dalila",1944,2014,206,4604,0.0447437011294526
"3560","Kandra",1947,2013,60,1341,0.0447427293064877
"3561","Hermina",1882,1977,71,1587,0.0447385003150599
"3562","Selene",1919,2014,264,5901,0.0447381799694967
"3563","Hertha",1886,1965,65,1453,0.0447350309704061
"3564","Zadie",1881,2014,94,2102,0.0447193149381541
"3565","Cherita",1948,1998,47,1051,0.0447193149381541
"3566","Georgann",1917,1982,77,1723,0.0446894950667441
"3567","Kelli",1945,2014,3331,74566,0.0446718343480943
"3568","Deena",1910,2014,593,13277,0.0446637041500339
"3569","Denna",1921,2014,102,2284,0.0446584938704028
"3570","Kandice",1945,2014,298,6673,0.0446575753034617
"3571","Kristene",1946,2002,45,1008,0.0446428571428571
"3572","Elysia",1957,2014,152,3405,0.044640234948605
"3573","Chantell",1958,2014,155,3473,0.044630002879355
"3574","Rachal",1925,2008,59,1323,0.0445956160241875
"3575","Blythe",1897,2014,174,3902,0.044592516658124
"3576","Shaela",1967,2014,47,1054,0.0445920303605313
"3577","Gerda",1887,1972,49,1099,0.0445859872611465
"3578","Mei",1947,2014,49,1099,0.0445859872611465
"3579","Shaun",1945,2013,138,3096,0.0445736434108527
"3580","Sandie",1934,2010,121,2715,0.0445672191528545
"3581","Ricky",1927,2011,82,1841,0.044541010320478
"3582","Vilma",1901,2014,213,4784,0.0445234113712375
"3583","Magali",1950,2014,142,3190,0.0445141065830721
"3584","Corey",1945,2014,392,8807,0.0445100488247985
"3585","Patrice",1914,2014,1511,33949,0.0445079383781555
"3586","Malika",1966,2014,183,4113,0.0444930707512764
"3587","Lou",1880,2014,1493,33569,0.0444755578063094
"3588","Merrie",1909,2004,117,2632,0.0444528875379939
"3589","Tangie",1951,2003,51,1148,0.0444250871080139
"3590","Gabriele",1954,2014,88,1982,0.0443995963673058
"3591","Yanet",1974,2014,88,1982,0.0443995963673058
"3592","Brenna",1946,2014,1212,27313,0.0443744736938454
"3593","Marlena",1925,2014,470,10595,0.0443605474280321
"3594","Laine",1934,2014,124,2797,0.0443332141580265
"3595","Nubia",1969,2014,83,1873,0.0443139348638548
"3596","Yuri",1919,2014,108,2438,0.044298605414274
"3597","Shayna",1957,2014,677,15293,0.044268619629896
"3598","Kasey",1950,2014,1394,31492,0.0442652102121174
"3599","Sabine",1916,2014,108,2440,0.0442622950819672
"3600","Laina",1906,2014,116,2621,0.0442579168256391
"3601","Arizona",1880,2014,100,2260,0.0442477876106195
"3602","Gwenn",1918,2014,65,1469,0.0442477876106195
"3603","Raena",1959,2014,55,1243,0.0442477876106195
"3604","Elisheva",1965,2014,73,1650,0.0442424242424242
"3605","Sadie",1880,2014,4823,109059,0.0442237687857032
"3606","Barbra",1882,2014,343,7757,0.0442181255640067
"3607","Juliana",1881,2014,2223,50277,0.0442150486305865
"3608","Ryanne",1972,2014,120,2715,0.0441988950276243
"3609","Kacie",1966,2014,512,11588,0.0441836382464619
"3610","Rainey",1914,2014,63,1426,0.044179523141655
"3611","Brie",1972,2014,110,2490,0.0441767068273092
"3612","Cherisse",1950,2009,47,1064,0.0441729323308271
"3613","Keli",1955,2013,190,4302,0.0441655044165504
"3614","Carlette",1942,1998,45,1019,0.0441609421000981
"3615","Natacha",1957,2011,60,1360,0.0441176470588235
"3616","Raeanne",1949,2014,75,1701,0.0440917107583774
"3617","Francene",1914,2003,76,1724,0.0440835266821346
"3618","Tamera",1940,2014,615,13958,0.0440607536896404
"3619","Karly",1972,2014,427,9695,0.044043321299639
"3620","Iman",1975,2014,178,4042,0.0440376051459673
"3621","Dawna",1919,2013,264,5996,0.0440293529019346
"3622","Noelle",1927,2014,1280,29079,0.0440180198768871
"3623","Fonda",1910,1997,181,4112,0.0440175097276265
"3624","Davia",1945,2014,47,1068,0.0440074906367041
"3625","Kristen",1938,2014,9535,216800,0.0439806273062731
"3626","Sahar",1971,2014,83,1888,0.0439618644067797
"3627","Aili",1901,2014,45,1024,0.0439453125
"3628","Takia",1974,2014,86,1957,0.0439448134900358
"3629","Desirae",1955,2014,540,12289,0.0439417365123281
"3630","Angelia",1912,2014,966,21989,0.0439310564373096
"3631","Jonelle",1923,2014,137,3119,0.0439243347226675
"3632","Kaylene",1937,2014,197,4485,0.0439241917502787
"3633","Donna",1880,2014,36462,830272,0.0439157288213983
"3634","Erline",1897,2005,72,1640,0.0439024390243902
"3635","Lucile",1880,2014,1516,34535,0.0438974952946286
"3636","Kristan",1945,2013,242,5513,0.0438962452385271
"3637","Katrice",1962,2014,96,2187,0.0438957475994513
"3638","Peri",1936,2014,92,2096,0.0438931297709924
"3639","Joan",1880,2014,21045,479564,0.0438836109466098
"3640","Cory",1932,2014,283,6451,0.0438691675709192
"3641","Natasha",1934,2014,4129,94132,0.0438639357497982
"3642","Bari",1937,2003,78,1779,0.0438448566610455
"3643","Madelin",1899,2014,115,2624,0.0438262195121951
"3644","Eleanore",1880,2014,767,17503,0.0438210592469862
"3645","Muriel",1880,2014,2392,54586,0.0438207599018063
"3646","Adaline",1880,2014,162,3700,0.0437837837837838
"3647","Ivory",1886,2014,368,8405,0.0437834622248661
"3648","Vanesa",1953,2014,271,6190,0.0437802907915994
"3649","Yvette",1898,2014,2744,62689,0.043771634577039
"3650","Eleana",1916,2014,53,1211,0.0437654830718415
"3651","Jeraldine",1909,2014,188,4296,0.0437616387337058
"3652","Anel",1971,2014,76,1737,0.0437535981577432
"3653","Blair",1914,2014,547,12502,0.0437529995200768
"3654","Sherrie",1921,2014,1534,35086,0.0437211423359745
"3655","Kayce",1955,2014,119,2722,0.0437178545187362
"3656","Desirea",1964,2014,81,1853,0.043712898003238
"3657","Kalynn",1955,2014,143,3272,0.0437041564792176
"3658","Vivien",1885,2014,242,5538,0.0436980859516071
"3659","Eboni",1970,2014,282,6455,0.0436870642912471
"3660","Carlie",1883,2014,585,13391,0.0436860578000149
"3661","Dori",1946,2014,211,4832,0.0436672185430464
"3662","Belinda",1889,2014,3114,71330,0.0436562456189542
"3663","Paige",1915,2014,5756,131982,0.0436120076980194
"3664","Jayme",1938,2014,595,13649,0.0435929372115173
"3665","Bonny",1913,2014,269,6171,0.0435909901150543
"3666","Erica",1909,2014,9972,228834,0.0435774404153229
"3667","Sabrina",1916,2014,5816,133475,0.0435737029406256
"3668","Rayma",1911,2008,45,1033,0.0435624394966118
"3669","Ardyce",1912,1960,55,1263,0.0435471100554236
"3670","Karmen",1935,2014,244,5604,0.0435403283369022
"3671","Lizette",1889,2014,506,11622,0.0435381173636207
"3672","Chanel",1955,2014,676,15528,0.0435342606903658
"3673","Steffany",1949,2014,76,1746,0.0435280641466208
"3674","Aimee",1880,2014,2289,52594,0.0435220747613796
"3675","Irine",1895,1970,66,1517,0.043506921555702
"3676","Jennica",1970,2014,78,1793,0.0435025097601785
"3677","Lakia",1973,2014,114,2621,0.0434948492941625
"3678","Aleisha",1961,2014,122,2805,0.04349376114082
"3679","Kira",1938,2014,1387,31894,0.0434878033485922
"3680","Jennifer",1916,2014,63606,1462742,0.0434840867357333
"3681","Jeni",1936,2013,123,2829,0.0434782608695652
"3682","Keitha",1915,2001,63,1449,0.0434782608695652
"3683","Suzette",1912,2014,719,16543,0.0434624916883274
"3684","Tiffani",1962,2014,643,14795,0.0434606285907401
"3685","Serene",1914,2014,94,2163,0.0434581599630143
"3686","Thais",1909,2014,84,1933,0.0434557682359027
"3687","Tabatha",1965,2014,837,19263,0.0434511758293101
"3688","Kelle",1950,2003,100,2302,0.0434404865334492
"3689","Chassity",1972,2014,93,2142,0.0434173669467787
"3690","Nikki",1925,2014,1705,39277,0.0434096290449882
"3691","Cari",1941,2014,541,12470,0.0433841218925421
"3692","Kerri",1945,2014,1597,36816,0.0433778791829639
"3693","Rodney",1918,2000,51,1176,0.0433673469387755
"3694","Karli",1961,2014,425,9801,0.0433629221508009
"3695","Chandra",1935,2014,747,17230,0.0433546140452699
"3696","Lili",1912,2014,139,3208,0.0433291770573566
"3697","Rayna",1932,2014,390,9001,0.0433285190534385
"3698","Marika",1946,2014,96,2216,0.0433212996389892
"3699","Kandyce",1946,2014,60,1385,0.0433212996389892
"3700","Dortha",1889,1984,295,6811,0.0433122889443547
"3701","Zena",1880,2014,222,5126,0.0433086227077643
"3702","Nilsa",1946,2014,76,1755,0.0433048433048433
"3703","Trudi",1938,2009,139,3210,0.0433021806853583
"3704","Karah",1970,2014,131,3026,0.043291473892928
"3705","Damaris",1916,2014,482,11137,0.0432791595582293
"3706","Karyn",1932,2014,607,14037,0.0432428581605756
"3707","Laticia",1948,2013,101,2337,0.0432178005990586
"3708","Zipporah",1912,2014,79,1828,0.0432166301969365
"3709","Wendy",1918,2014,11225,259814,0.043203984388832
"3710","Jessenia",1971,2014,218,5046,0.0432025366627031
"3711","Antonietta",1900,2009,52,1204,0.0431893687707641
"3712","Yajaira",1973,2014,230,5326,0.0431843785204656
"3713","Shala",1947,2012,89,2061,0.0431829209121786
"3714","Emerald",1904,2014,268,6212,0.0431423052157115
"3715","Jesenia",1971,2014,195,4524,0.0431034482758621
"3716","Jenniffer",1947,2012,124,2877,0.043100451859576
"3717","Carlee",1902,2014,464,10769,0.0430866375708051
"3718","Rheba",1901,1964,52,1207,0.0430820215410108
"3719","Deann",1931,2014,438,10168,0.0430763178599528
"3720","Chava",1951,2014,98,2276,0.0430579964850615
"3721","Melodie",1933,2014,408,9486,0.043010752688172
"3722","Travis",1910,2004,91,2116,0.0430056710775047
"3723","Ronica",1941,2014,55,1279,0.0430023455824863
"3724","Rayann",1934,2014,62,1442,0.042995839112344
"3725","Celina",1880,2014,593,13797,0.0429803580488512
"3726","Angella",1895,2014,149,3467,0.0429766368618402
"3727","Herbert",1894,1987,48,1117,0.0429722470904208
"3728","Kayleen",1934,2014,282,6563,0.0429681548072528
"3729","Marquetta",1929,2008,91,2119,0.0429447852760736
"3730","Jessalyn",1918,2014,132,3075,0.0429268292682927
"3731","Marybelle",1886,2014,74,1724,0.04292343387471
"3732","Keren",1939,2014,157,3659,0.0429078983328778
"3733","Lisette",1882,2014,395,9207,0.0429021396763332
"3734","Gennifer",1957,2010,50,1166,0.0428816466552316
"3735","Mariellen",1915,1998,50,1166,0.0428816466552316
"3736","Kerrin",1950,2009,43,1003,0.0428713858424726
"3737","Kristi",1940,2014,3269,76292,0.0428485293346616
"3738","Neila",1900,2014,47,1097,0.0428441203281677
"3739","Telisa",1956,2007,47,1097,0.0428441203281677
"3740","Pamala",1926,2001,315,7356,0.0428221859706362
"3741","Dedra",1944,2007,189,4416,0.0427989130434783
"3742","Kezia",1961,2014,76,1776,0.0427927927927928
"3743","Jennine",1937,2007,53,1239,0.0427764326069411
"3744","Venita",1901,2012,243,5684,0.0427515833919775
"3745","Robbyn",1947,2013,45,1053,0.0427350427350427
"3746","Mariam",1882,2014,535,12528,0.0427043422733078
"3747","Shanel",1962,2014,100,2342,0.0426985482493595
"3748","Danell",1941,2013,54,1265,0.0426877470355731
"3749","Annette",1880,2014,7139,167271,0.0426792450574218
"3750","Laquetta",1933,1996,44,1031,0.0426770126091174
"3751","Michelle",1915,2014,34319,804495,0.0426590594099404
"3752","Kaycie",1965,2014,86,2016,0.0426587301587302
"3753","Tena",1880,2012,345,8092,0.0426347009391992
"3754","Jorie",1949,2014,46,1079,0.0426320667284523
"3755","Lynn",1880,2014,7739,181561,0.0426247927693723
"3756","Monet",1952,2014,175,4106,0.0426205552849489
"3757","Siobhan",1956,2014,282,6620,0.0425981873111782
"3758","Cassandra",1902,2014,7053,165576,0.0425967531526308
"3759","Kasandra",1943,2014,391,9182,0.0425833151818776
"3760","Katerina",1954,2014,258,6059,0.0425812840402707
"3761","Denice",1921,2013,451,10595,0.042567248702218
"3762","Carly",1951,2014,2583,60697,0.0425556452542959
"3763","Steffanie",1950,2011,108,2538,0.0425531914893617
"3764","Buelah",1889,1966,58,1363,0.0425531914893617
"3765","Tresa",1886,2011,206,4842,0.0425444031391987
"3766","Alysia",1950,2014,386,9074,0.0425391227683491
"3767","Renita",1925,2012,314,7382,0.0425358981305879
"3768","Colby",1950,2014,155,3644,0.0425356750823271
"3769","Xochitl",1955,2014,191,4491,0.0425295034513471
"3770","Karon",1933,2008,264,6208,0.0425257731958763
"3771","Elinore",1887,2014,94,2211,0.0425146992311171
"3772","Treasa",1916,2005,71,1671,0.0424895272292041
"3773","Charissa",1949,2014,211,4966,0.0424889246878776
"3774","Justine",1881,2014,1591,37466,0.0424651684193669
"3775","Shellie",1882,2013,423,9964,0.0424528301886792
"3776","Kendell",1957,2014,75,1767,0.0424448217317487
"3777","Kaylyn",1949,2014,462,10885,0.042443729903537
"3778","Tera",1885,2014,416,9802,0.0424403183023873
"3779","Pauletta",1917,1997,107,2522,0.042426645519429
"3780","Karoline",1915,2014,114,2687,0.0424264979531076
"3781","Mariza",1961,2012,47,1108,0.0424187725631769
"3782","Abbey",1917,2014,710,16738,0.0424184490381169
"3783","Sandee",1935,2008,73,1721,0.042417199302731
"3784","Melodee",1933,2014,104,2452,0.0424143556280587
"3785","Roselyn",1894,2014,449,10589,0.0424024931532723
"3786","Janeth",1915,2014,175,4131,0.0423626240619705
"3787","Corin",1955,2014,69,1629,0.0423572744014733
"3788","Marijo",1923,2012,54,1275,0.0423529411764706
"3789","Ayana",1970,2014,405,9569,0.0423241718047863
"3790","Ellamae",1898,2014,70,1654,0.0423216444981862
"3791","Rene",1885,2014,916,21652,0.0423055606872344
"3792","Jamaica",1972,2014,61,1442,0.0423023578363384
"3793","Susan",1880,2014,47391,1120469,0.0422956815404978
"3794","Tammara",1946,2006,106,2507,0.0422816114878341
"3795","Anastacia",1894,2014,184,4353,0.0422696990581208
"3796","Doretta",1888,2004,109,2580,0.0422480620155039
"3797","Larhonda",1951,2005,106,2509,0.0422479075328816
"3798","Beth",1884,2014,6714,158966,0.0422354465734811
"3799","Annamae",1896,2014,143,3386,0.042232722976964
"3800","Kristine",1916,2014,3533,83676,0.0422223815669965
"3801","Elvera",1887,2012,219,5188,0.042212798766384
"3802","Edythe",1880,2014,582,13789,0.0422075567481326
"3803","Alverta",1880,1977,103,2441,0.0421958213846784
"3804","Veronika",1920,2014,118,2797,0.042188058634251
"3805","Kimberli",1951,2014,162,3840,0.0421875
"3806","Dasha",1968,2014,135,3200,0.0421875
"3807","Allisa",1960,2014,56,1329,0.0421369450714823
"3808","Luana",1911,2014,164,3893,0.0421268944258926
"3809","Carissa",1949,2014,1157,27465,0.0421263426178773
"3810","Sherie",1935,2012,211,5009,0.0421241764823318
"3811","Kristiana",1963,2014,104,2469,0.04212231672742
"3812","Anny",1920,2014,43,1021,0.0421155729676787
"3813","Maryjo",1915,2014,294,6981,0.0421143102707349
"3814","Venessa",1922,2014,239,5676,0.042107117688513
"3815","Lashelle",1955,2012,44,1045,0.0421052631578947
"3816","Shandra",1945,2008,127,3018,0.0420808482438701
"3817","Rosabelle",1885,2014,43,1022,0.0420743639921722
"3818","Aryn",1971,2014,100,2377,0.0420698359276399
"3819","Michell",1946,2014,290,6896,0.0420533642691415
"3820","Donielle",1960,2012,82,1950,0.0420512820512821
"3821","Chanell",1961,2014,114,2711,0.0420509037255625
"3822","Charity",1880,2014,1421,33798,0.0420439079235458
"3823","Elsa",1880,2014,1131,26903,0.0420399211983794
"3824","Romayne",1904,1969,47,1118,0.0420393559928444
"3825","Burnice",1893,1964,67,1594,0.0420326223337516
"3826","Deedra",1944,2010,91,2165,0.0420323325635104
"3827","Carol",1880,2014,34280,815779,0.0420211846590805
"3828","Thersa",1908,2001,45,1071,0.0420168067226891
"3829","Latrice",1954,2014,381,9068,0.0420158800176445
"3830","Dorathy",1895,1978,81,1928,0.0420124481327801
"3831","Sarena",1916,2014,97,2309,0.0420095279341706
"3832","Kendria",1967,2012,43,1024,0.0419921875
"3833","Antonetta",1891,2003,60,1429,0.0419874037788663
"3834","Marivel",1958,2014,87,2073,0.0419681620839363
"3835","Alesha",1956,2014,306,7293,0.041958041958042
"3836","Delorise",1919,1979,55,1311,0.041952707856598
"3837","Kaci",1965,2014,362,8629,0.0419515586974157
"3838","Dorinda",1892,2012,201,4792,0.0419449081803005
"3839","Evette",1919,2014,237,5651,0.0419394797380995
"3840","Merrilee",1923,2007,78,1860,0.0419354838709677
"3841","Lorette",1897,2012,46,1097,0.0419325432999088
"3842","Ottie",1880,1953,53,1264,0.0419303797468354
"3843","Afton",1895,2014,186,4436,0.0419296663660956
"3844","Gina",1880,2014,6364,151809,0.041921098222108
"3845","Nickole",1966,2014,104,2481,0.0419185812172511
"3846","Elyssa",1954,2014,273,6513,0.0419161676646707
"3847","Lorin",1947,2014,107,2553,0.0419114766940854
"3848","Jennell",1910,2013,54,1289,0.0418929402637704
"3849","Adrien",1943,2014,56,1337,0.0418848167539267
"3850","Gisela",1915,2014,160,3822,0.0418628990057561
"3851","Danita",1932,2013,313,7477,0.0418617092416745
"3852","Krista",1937,2014,3054,72969,0.0418533897956667
"3853","Rickie",1896,2014,73,1745,0.0418338108882522
"3854","Franchesca",1955,2014,171,4088,0.0418297455968689
"3855","Lyndi",1954,2014,67,1602,0.0418227215980025
"3856","Kenna",1924,2014,377,9016,0.0418145519077196
"3857","Tara",1939,2014,7230,173001,0.0417916659441275
"3858","Kelley",1919,2014,1916,45856,0.0417829727843685
"3859","Janeen",1930,2014,272,6513,0.0417626285889759
"3860","Maymie",1880,1947,44,1054,0.0417457305502846
"3861","Deseree",1930,2010,52,1246,0.0417335473515249
"3862","Fatimah",1959,2014,105,2516,0.0417329093799682
"3863","Jemima",1881,2014,54,1294,0.0417310664605873
"3864","Kendra",1936,2014,3841,92043,0.0417304955292635
"3865","Laurinda",1912,2001,56,1342,0.0417287630402385
"3866","Akilah",1972,2014,115,2757,0.0417120058034095
"3867","Arnette",1907,1998,44,1055,0.0417061611374408
"3868","Opal",1880,2014,2847,68276,0.0416984006092917
"3869","Tona",1924,2001,59,1415,0.0416961130742049
"3870","Flor",1926,2014,276,6621,0.0416855459900317
"3871","Ali",1960,2014,388,9309,0.0416800945321732
"3872","Tiana",1950,2014,1028,24669,0.0416717337549151
"3873","Mica",1952,2014,104,2496,0.0416666666666667
"3874","Terra",1940,2014,604,14498,0.0416609187474134
"3875","Claribel",1881,2014,117,2810,0.0416370106761566
"3876","Maudine",1896,1962,48,1153,0.0416305290546401
"3877","Janine",1914,2014,1380,33161,0.0416151503271916
"3878","Bryan",1951,2014,71,1707,0.041593438781488
"3879","Bula",1881,1950,43,1034,0.0415860735009671
"3880","Analisa",1957,2014,144,3463,0.0415824429685244
"3881","Jacinda",1962,2014,169,4066,0.0415641908509592
"3882","Aishah",1963,2014,43,1035,0.0415458937198068
"3883","Audrie",1902,2014,143,3444,0.0415214866434379
"3884","Bethann",1938,2014,116,2794,0.0415175375805297
"3885","Ambrosia",1900,2014,65,1566,0.041507024265645
"3886","Passion",1974,2014,85,2048,0.04150390625
"3887","Raina",1946,2014,373,8988,0.0414997774810859
"3888","Gerri",1925,2010,226,5446,0.0414983474109438
"3889","Leone",1880,2013,253,6097,0.0414958176152206
"3890","Marisela",1945,2014,410,9881,0.04149377593361
"3891","Nereida",1936,2014,149,3591,0.0414926204399889
"3892","Acacia",1971,2014,143,3447,0.0414853495793444
"3893","Carlotta",1880,2014,255,6147,0.0414836505612494
"3894","Darryl",1936,2011,47,1133,0.0414827890556046
"3895","Riki",1945,2014,46,1109,0.0414788097385032
"3896","Alona",1917,2014,107,2580,0.0414728682170543
"3897","Kory",1957,2014,50,1206,0.0414593698175788
"3898","Malka",1946,2014,171,4125,0.0414545454545455
"3899","Marlene",1904,2014,5331,128653,0.0414370438310805
"3900","Denise",1882,2014,15377,371263,0.0414180782895144
"3901","Aundrea",1942,2014,188,4541,0.0414005725611099
"3902","Kristina",1915,2014,5565,134438,0.0413945461848584
"3903","Crista",1947,2014,174,4204,0.0413891531874405
"3904","Arlette",1913,2014,189,4567,0.041383840595577
"3905","Bettyann",1917,2008,58,1402,0.0413694721825963
"3906","Marlys",1910,2012,369,8920,0.0413677130044843
"3907","Aleta",1892,2014,262,6334,0.0413640669403221
"3908","Jaunita",1894,1991,285,6892,0.0413522925130586
"3909","Terese",1889,2011,268,6482,0.0413452638074668
"3910","Stefani",1939,2014,282,6824,0.0413247362250879
